"birth_city","citizenship","pct_citizen","total_city_records"
"RIMNICU-SARAT","154",100,1
"RIMSVSKA SOBOTA","155",100,1
"RIO BANANAL","137",100,1
"RIO MAIOR","153",100,1
"RIO TINTO","161",100,1
"RIOBAMBA","336",100,1
"RIPANJ","170",100,1
"RIPKY","166",100,1
"RIPOLLET","161",100,1
"RISHTAN","477",100,1
"RISINA","130",100,1
"RISSANI","252",100,1
"RIVA DEL GARDA","137",100,1
"RIVERDALE","368",100,1
"RIVN OBL.","166",100,1
"RIVNE","166",100,1
"RIVNE OBL.","166",100,1
"RIVNENSKA","166",100,1
"RIVNENSKA OBL.","166",100,1
"RIVNENSKO","166",100,1
"RIWNE OBLAST","166",100,1
"RIWNENSKA OBL.","166",100,1
"RIZAL","462",100,1
"RIZGARI","438",100,1
"RIZIA-EBROU","134",100,1
"RIZVICI","122",100,1
"RJ","327",100,1
"RO","137",100,1
"ROBERTSPORT","247",100,1
"ROCCA DI CAPRILEONE","137",100,1
"ROCCA DI NETO","137",100,1
"ROCCAPALUMBA","137",100,1
"ROCCELLA VALDEMONE","137",100,1
"ROCHDALE","168",100,1
"ROCHLAK","152",100,1
"ROCKFORD","368",100,1
"RODNA","154",100,1
"RODNIKOWSKOJE","444",100,1
"RODOWSK","444",100,1
"ROERMOND","148",100,1
"ROGACICA","170",100,1
"ROGAJNY","152",100,1
"ROGATICA","122",100,1
"ROGAU","152",100,1
"ROGOSH","125",100,1
"ROGOVE","150",100,1
"ROGOWO","152",100,1
"ROGOZNO","152",100,1
"ROHALES","125",100,1
"ROHEIBA","475",100,1
"ROJE PRI CATEZU","131",100,1
"ROJLJANKA","166",100,1
"ROKISKIO","142",100,1
"ROKISKYS","142",100,1
"ROKITNE","166",100,1
"ROKITNICA","152",100,1
"ROMA","137",100,1
"ROMANA","154",100,1
"ROMANOVE","144",100,1
"ROMFORD","154",100,1
"ROMMANI","252",100,1
"ROMNI","166",100,1
"ROMNY","166",100,1
"ROMOS","154",100,1
"RONDONOPOLIS","327",100,1
"RONGO","243",100,1
"RONGULDAK","163",100,1
"RONINO","152",100,1
"ROPALCE","144",100,1
"ROPCZYCE","152",100,1
"ROPIENKA","152",100,1
"ROQUETAS DE MAR","161",100,1
"ROSA-DOLINA","160",100,1
"ROSARIO","154",100,1
"ROSDILNA","166",100,1
"ROSEBELLE","253",100,1
"ROSEN","125",100,1
"ROSES","161",100,1
"ROSHDESRWENKA","444",100,1
"ROSIILE","154",100,1
"ROSIORI","154",100,1
"ROSIORI DE VERDE","154",100,1
"ROSIORI DI VEDE","154",100,1
"ROSKILDE","170",100,1
"ROSNIONTAU","152",100,1
"ROSOGGEN","152",100,1
"ROSSBERG","152",100,1
"ROSTJOS","160",100,1
"ROSTKI","152",100,1
"ROSTOW","159",100,1
"ROSULJE","130",100,1
"ROSYOSKA","166",100,1
"ROT-FRONT","450",100,1
"ROTENBURG AN DER FULDA","163",100,1
"ROTES MEER","475",100,1
"ROTHBERG","154",100,1
"ROTHERHAM","168",100,1
"ROTONDELLA","137",100,1
"ROTONDO","137",100,1
"ROTTERDAMM","152",100,1
"ROUADI","252",100,1
"ROUBAIX","154",100,1
"ROURKELA","436",100,1
"ROUSSE","125",100,1
"ROVERETO","137",100,1
"ROVINARI","154",100,1
"ROVNO","166",100,1
"ROWENKY","166",100,1
"ROWINKI","166",100,1
"ROZAN","152",100,1
"ROZANOWKA","152",100,1
"ROZDILNE","166",100,1
"ROZINO","125",100,1
"ROZIYVY","166",100,1
"ROZNIATOW","152",100,1
"ROZTOKY","166",100,1
"ROZYNKA","152",100,1
"RRASHT","439",100,1
"RREMES","121",100,1
"RRESHEN","121",100,1
"RROGOZHINE","121",100,1
"RS","327",100,1
"RTISCHTSCHEWO","160",100,1
"RUBISCHNE","166",100,1
"RUBOFC","150",100,1
"RUDA PILCZYCKA","152",100,1
"RUDA SLAKA","152",100,1
"RUDKI","152",100,1
"RUDNIK KOSOVO","170",100,1
"RUDNO KOSILY","152",100,1
"RUDNY","444",100,1
"RUDNYI","444",100,1
"RUDNYJ","444",100,1
"RUDO","122",100,1
"RUDO POLJE","132",100,1
"RUDO-JANJICI","140",100,1
"RUDOZEM","125",100,1
"RUDWEILER","152",100,1
"RUDY RAUDEN","152",100,1
"RUEIL MALMAISON","129",100,1
"RUEN","125",100,1
"RUFFANO","137",100,1
"RUFISQUE","137",100,1
"RUGAJU PAGASTS","139",100,1
"RUGBY","168",100,1
"RUHAIBAH","475",100,1
"RUHOT","150",100,1
"RUHOT-PEJE","150",100,1
"RUJBATSCHJE","450",100,1
"RUJICI","122",100,1
"RUJISTE","170",100,1
"RUJKOVAC","132",100,1
"RUJNICA","122",100,1
"RUMBURG","164",100,1
"RUMMAU","152",100,1
"RUMMELSBURG","152",100,1
"RUN SHIQOW","273",100,1
"RUN-NIRGOD","273",100,1
"RUNICA","144",100,1
"RUPPUR","129",100,1
"RUSAFA","438",100,1
"RUSAJEWKA","160",100,1
"RUSAN","130",100,1
"RUSANJ","170",100,1
"RUSIJA","142",100,1
"RUSKA POLYANA","166",100,1
"RUSKE POLE","166",100,1
"RUSS-FODERATION","160",100,1
"RUSS. FODERATION","166",100,1
"RUSS.-FODERATON","160",100,1
"RUSSE","125",100,1
"RUSSIA","160",100,1
"RUSSKAJA-POLJANA","160",100,1
"RUSTAVI","430",100,1
"RUSTAWI","134",100,1
"RUTKI","152",100,1
"RVATSKA","132",100,1
"RYBINSK","166",100,1
"RYBNIZ-DAMMGARTEN","166",100,1
"RYBNIZA","444",100,1
"RYCHWAL","152",100,1
"RYCHWALD","152",100,1
"RYDUITOWY","152",100,1
"RYKI","152",100,1
"RYN","152",100,1
"RYNKI","160",100,1
"RZANA","150",100,1
"RZANICINO-SKOPJE","144",100,1
"RZECZYCA OKRAGLA","152",100,1
"RZESZOV","152",100,1
"RZHANICHINO","144",100,1
"S CATERINA VILLARMOSA","137",100,1
"S DEMETRIO","137",100,1
"S DEMETRIO CORONE","137",100,1
"S'HERTOGENBOSCH","148",100,1
"S-GRAVENHAGEN","148",100,1
"S-HERTOGENBOSCH","148",100,1
"S. AGATA MILITELLO","137",100,1
"S. ANGELO DI BROLO","137",100,1
"S. CATERINA","137",100,1
"S. DELOGODZI","144",100,1
"S. EUFEMIA D ASPROMONTE","137",100,1
"S. EUFEMIA D'ASPROMONTE","137",100,1
"S. GIUSEPPE VESUVIANO","137",100,1
"S. JOAO BAPTISTA-TOMAR","153",100,1
"S. JULIAO DA FIGUEIRA DA FOZ","153",100,1
"S. KATLANOVO","144",100,1
"S. LORENZO DEL VALLO","137",100,1
"S. MARCO","137",100,1
"S. MARTINHO DE ANGUEIRA","153",100,1
"S. MAURO FORTE","137",100,1
"S. ODESSA","166",100,1
"S. PIETRO DI CARIDA","137",100,1
"S. RECANE","144",100,1
"S. SOLNECHNOYE","160",100,1
"S. STANCIC","997",100,1
"S. TOME E PRINCIPE","153",100,1
"S.-KOCHISAR","163",100,1
"S.BEYLER","163",100,1
"S.KARAAGAC","163",100,1
"S.KOCHISAR","163",100,1
"S.PAULO","153",100,1
"S.SEBASTIAO DA PEDREIRA","153",100,1
"S.T.JOHANNES","157",100,1
"SA KHUT","476",100,1
"SAADA","252",100,1
"SAADI KABIRA","475",100,1
"SAADIYA","438",100,1
"SAADIYA KHANEQIN DIYALA","438",100,1
"SAADNAYEL ZAHLE","451",100,1
"SAAHBERAT","163",100,1
"SAALOU","475",100,1
"SAAR","475",100,1
"SAARRUCKEN","475",100,1
"SAATLI","425",100,1
"SABA A","273",100,1
"SABEY","163",100,1
"SABHA","248",100,1
"SABINA","475",100,1
"SABON-GARI","232",100,1
"SABOUNGERI","232",100,1
"SABRATAH","248",100,1
"SABYA","475",100,1
"SACALAIA","154",100,1
"SACKINGEN","163",100,1
"SACRAMENTO","368",100,1
"SACRIBA BIOKO NORTE","161",100,1
"SACUIEU","154",100,1
"SADACLIA","154",100,1
"SADAH","421",100,1
"SADDIKIN","451",100,1
"SADIA","475",100,1
"SADIEVO","125",100,1
"SADILI","137",100,1
"SADONSKIJ","159",100,1
"SADOVA","154",100,1
"SADOVO","125",100,1
"SADOWOJE","160",100,1
"SADOWY","160",100,1
"SADOWYI","160",100,1
"SADSCHAWKA","166",100,1
"SAEDINENIE","125",100,1
"SAFETY HABOUR","368",100,1
"SAFIDAB","423",100,1
"SAFIRA","475",100,1
"SAFRAKOYU","163",100,1
"SAGA","442",100,1
"SAGAMU","232",100,1
"SAGAREJO","430",100,1
"SAGBA","475",100,1
"SAGHER","475",100,1
"SAGHEZ","439",100,1
"SAGINI","134",100,1
"SAGIRLAR KOYU","163",100,1
"SAGRYSOWA","166",100,1
"SAGUNTO","161",100,1
"SAHARNA NOUA","146",100,1
"SAHATENI","154",100,1
"SAHBERAT","163",100,1
"SAHINBAY","163",100,1
"SAHIYE","148",100,1
"SAHLA","451",100,1
"SAHLEH","451",100,1
"SAHM ALJOULAN","475",100,1
"SAHY","165",100,1
"SAID KHERI PUNJAB","153",100,1
"SAIDA ZEINAB","475",100,1
"SAINT PRIEST EN JAREZ","154",100,1
"SAINT-BRIEUC","161",100,1
"SAINT-CLOUD","129",100,1
"SAINT-GAUDENS","129",100,1
"SAINT-LAURENT-DU-MARONI","129",100,1
"SAINT-MAURICE","129",100,1
"SAINT-PIERRE","129",100,1
"SAINT-POL-SUR-TERNOISE","129",100,1
"SAINTES","129",100,1
"SAINTPUR","436",100,1
"SAIR HARYANA","436",100,1
"SAISS","252",100,1
"SAITAMA","442",100,1
"SAJAN","170",100,1
"SAJKOVAC","150",100,1
"SAJOSZENPETER","165",100,1
"SAJTOVICI","122",100,1
"SAJZEWO","160",100,1
"SAKA","252",100,1
"SAKARPATSKA OBLAST","166",100,1
"SAKARPATTJA OBL.","166",100,1
"SAKARPATTJA OBLAST","166",100,1
"SAKHA","160",100,1
"SAKIAI","142",100,1
"SAKIET","285",100,1
"SAKSAKIEH","451",100,1
"SAKSAKPINAR","163",100,1
"SAKY","166",100,1
"SALAH AD-DIN","438",100,1
"SALAH EL DEEN","438",100,1
"SALAHADDIN","438",100,1
"SALAHADIN","438",100,1
"SALAHALDIEN SAMERA","438",100,1
"SALAHALDIN","438",100,1
"SALANG","423",100,1
"SALDAH","423",100,1
"SALDANA","161",100,1
"SALDUS","139",100,1
"SALE TABRIQUET","252",100,1
"SALECHARD","160",100,1
"SALEL TABRIQUET","252",100,1
"SALEMI TRAPANI","252",100,1
"SALESCHTSCHIKI","160",100,1
"SALFORD","168",100,1
"SALGOTARJAN","165",100,1
"SALGUEIRO","327",100,1
"SALHADIN","438",100,1
"SALIHI","163",100,1
"SALIR DE MATOS","153",100,1
"SALISTEA DE SUS","154",100,1
"SALJOKO","475",100,1
"SALLAREVE","144",100,1
"SALONATA","154",100,1
"SALOUANE","252",100,1
"SALPI","134",100,1
"SALT","161",100,1
"SALT LAKE CITY","368",100,1
"SALTIEJI SALTINIAI","142",100,1
"SALTUKLU","163",100,1
"SALVAN","163",100,1
"SALVATERRA DE MAGOS","153",100,1
"SAMA DE LANGREO","161",100,1
"SAMADREXHE","150",100,1
"SAMAK LAAS AHOUD","261",100,1
"SAMARSKOJE","444",100,1
"SAMARY","166",100,1
"SAMASSI","137",100,1
"SAMBIR","166",100,1
"SAMEL","438",100,1
"SAMIA","243",100,1
"SAMIR DE LOS CANOS","161",100,1
"SAMLAR","163",100,1
"SAMOBOR","130",100,1
"SAMOILOWA","160",100,1
"SAMOKOV","125",100,1
"SAMOLJICA","170",100,1
"SAMOVODENE","125",100,1
"SAMRI","163",100,1
"SAMSONOWKA","160",100,1
"SAMTREDIA","430",100,1
"SAMUIL","125",100,1
"SAMURAA","438",100,1
"SAMUT SONGKHRAM","476",100,1
"SAN ANTONIO SUCH","345",100,1
"SAN BIAGIO PLATANI","137",100,1
"SAN CARLOS DE ZULIA","367",100,1
"SAN CATALDO","137",100,1
"SAN CATERINA VILLARMOSA","137",100,1
"SAN CRISTOBAL DE LAS CASAS","353",100,1
"SAN CRISTOBAL TACHIRA","161",100,1
"SAN DANIELE DEL FRIULI","137",100,1
"SAN DEMETRIO CARONE","137",100,1
"SAN DONA DI PIAVE","130",100,1
"SAN DONA DIE PIAVE","137",100,1
"SAN FELICE CIRCEO","137",100,1
"SAN FELIPE","137",100,1
"SAN FELIX","367",100,1
"SAN FERMO DELLA BATTAGLIA","163",100,1
"SAN FERNANDO","161",100,1
"SAN FRANSISCO","368",100,1
"SAN GAVINO MONREALE","137",100,1
"SAN GENESIO","137",100,1
"SAN GIORGIO IONICO","137",100,1
"SAN GIORGIO JONICO","137",100,1
"SAN GIOVANNI","137",100,1
"SAN GIOVANNI ROTONDO","137",100,1
"SAN ISIDRO","148",100,1
"SAN JAVIER","161",100,1
"SAN JAVIER MURCIA","252",100,1
"SAN JOSE DE LOS LLANOS","335",100,1
"SAN JUAN","335",100,1
"SAN JUAN DE LA MATA","161",100,1
"SAN JUAN MM","462",100,1
"SAN LEONARDO","161",100,1
"SAN LUIS POTOSI","353",100,1
"SAN MARCO IN LAMIS","137",100,1
"SAN MARTIN DEL REY AURELIO","161",100,1
"SAN MATEO","368",100,1
"SAN MAURO FORTE","137",100,1
"SAN NICOLA LA STRADA","137",100,1
"SAN PABLO CITY","462",100,1
"SAN PASCUAL","462",100,1
"SAN PEDRO","231",100,1
"SAN PIETRO APOSTOLO","137",100,1
"SAN PIETRO DI CAVIDA","137",100,1
"SAN PIETRO VERNOTICO","137",100,1
"SAN RAMON ALAJUELA","334",100,1
"SAN REMO","137",100,1
"SAN SALVADOR DE JUJUY","323",100,1
"SAN SALVATORE DI FITALIA","137",100,1
"SAN SALVO","137",100,1
"SAN STINO LIVENZA","137",100,1
"SAN VITO AL TAGLIAMENTO","130",100,1
"SAN-GORODOK","160",100,1
"SANA A","273",100,1
"SANAD","170",100,1
"SANANDAJ","439",100,1
"SANARI","475",100,1
"SANBON","467",100,1
"SANBURA","475",100,1
"SANDANSKI","125",100,1
"SANDOMIERZ","152",100,1
"SANDONA","232",100,1
"SANDULESTI JUD. CLUJ","154",100,1
"SANDWELL","154",100,1
"SANGALA","436",100,1
"SANGCHARAK","423",100,1
"SANGEORGIU DE PADURE","154",100,1
"SANGLA HILL","461",100,1
"SANGSAR","439",100,1
"SANIAGO","335",100,1
"SANICA","122",100,1
"SANKO","152",100,1
"SANKT JOHANN IN TIROL","151",100,1
"SANKT VEIT AN DER GLAN","151",100,1
"SANLIUFRA","163",100,1
"SANLIURFA HALFETI","163",100,1
"SANLIURFAT","475",100,1
"SANNICOLOU MARE","154",100,1
"SANOK","152",100,1
"SANPETRU DE CAMPIE","154",100,1
"SANREMO","137",100,1
"SANSKI LUKA","130",100,1
"SANT","154",100,1
"SANT AGATA","232",100,1
"SANT EUFEMIA D'ASPROMONTE","137",100,1
"SANT JOAN DE LES ABADESSES","161",100,1
"SANT OMERO","232",100,1
"SANTA","262",100,1
"SANTA ANA","337",100,1
"SANTA ANTONIO DE SERRA","153",100,1
"SANTA BARBARA","367",100,1
"SANTA BARBARA D'OESTE","327",100,1
"SANTA CATERINA","137",100,1
"SANTA COLOMA DE FARNERS","161",100,1
"SANTA COLOMA DE GRAMANET","154",100,1
"SANTA COLOMA DE GRAMENES","154",100,1
"SANTA COLOMA DE GRAMENET","154",100,1
"SANTA COLOMA DE GRAMENT","154",100,1
"SANTA COLUMBA","154",100,1
"SANTA CRUZ DE TENERIFE","161",100,1
"SANTA JUSTA","153",100,1
"SANTA MARGHERITA BELICE","137",100,1
"SANTA MARIA CAPUA VETERE","130",100,1
"SANTA MARIA DA FEIRA","154",100,1
"SANTA MARIA DOS OLIVAIS","153",100,1
"SANTA MARTA","349",100,1
"SANTA RITA","462",100,1
"SANTA RITA PAMPANGA","462",100,1
"SANTA ROSA","336",100,1
"SANTA TERESA DI RIVA","137",100,1
"SANTANA","154",100,1
"SANTAREM","153",100,1
"SANTAREN","153",100,1
"SANTCHOU","262",100,1
"SANTIAGO DE CALI","349",100,1
"SANTIAGO DE LOS CABALLEROS","335",100,1
"SANTIAGO DEL ESTERO","323",100,1
"SANTIAGO DO CACEM","153",100,1
"SANTIBANEZ (SPANIEN","161",100,1
"SANTIBANEZ DE VALCORBA","161",100,1
"SANTIBANEZ-ALTO","161",100,1
"SANTO ANGELOS","327",100,1
"SANTO DOMINGO NORTE","335",100,1
"SANTO ILDEFONSO","153",100,1
"SANTO STEFANO QUISQUINA","137",100,1
"SANTO TIRSO","153",100,1
"SANTOS","327",100,1
"SANTULUSSURGIU","137",100,1
"SAO BERNARDO DO CAMPO","327",100,1
"SAO BRISSOS","153",100,1
"SAO CAETANO DO SUL","327",100,1
"SAO JOAO DO ARAGUAIA","327",100,1
"SAO JORGE DA BEIRA","153",100,1
"SAO JORGE DE ARROIOS","153",100,1
"SAO JOSE DOS CAMPOS-SAO PAULO","161",100,1
"SAO LUIS","327",100,1
"SAO LUIZ","327",100,1
"SAO ROMAO","153",100,1
"SAO SEBASTIAO DA PEDREIRA","153",100,1
"SAO SEBASTIAO-MG","327",100,1
"SAO VICENTE","153",100,1
"SAPANCA","163",100,1
"SAPCI","130",100,1
"SAPORISCHJA","166",100,1
"SAPORISCHJE","166",100,1
"SAPORISCHSCHJA OBL.","166",100,1
"SAPORISCHSCHJA OBLAST","166",100,1
"SAPORISHCSCHJA","166",100,1
"SAPORISHSHJA","166",100,1
"SAPORISKA","166",100,1
"SAPOROJIE","166",100,1
"SAPOROSCHIJE","166",100,1
"SAPOROSCHJE","166",100,1
"SAPOROSCHKAJA OBL.","166",100,1
"SAPORSCHIJE","166",100,1
"SAPORSCHSCHJA OBL.","166",100,1
"SAPPHASITTHIPRASONG UBON RATCHATHANI","476",100,1
"SAPROSCHIJE","166",100,1
"SAPUYES","349",100,1
"SAR-I PUL","423",100,1
"SARACI","122",100,1
"SARAJ","144",100,1
"SARAJEVO CENTAR","122",100,1
"SARAKER","475",100,1
"SARAKHAM","476",100,1
"SARANDA","121",100,1
"SARANSK","160",100,1
"SARAPUL","160",100,1
"SARAQIB","475",100,1
"SARATA","166",100,1
"SARATA GALBENA","154",100,1
"SARATICA VECHE","154",100,1
"SARATOGA","368",100,1
"SARATOWKA","444",100,1
"SARAWAK","482",100,1
"SARAYCIK","163",100,1
"SARAYOZU KOYU","163",100,1
"SARBA","451",100,1
"SARCELLES","129",100,1
"SARDASHT","439",100,1
"SARDINIEN","232",100,1
"SARDOAL","153",100,1
"SARDULICA","170",100,1
"SARE POLE ZAHAB","439",100,1
"SAREPUL","423",100,1
"SARETSCHNIJ","444",100,1
"SARIBEYLER","163",100,1
"SARICAILYAS","163",100,1
"SARICAKAYA","163",100,1
"SARICAM","163",100,1
"SARICHIOI","154",100,1
"SARICI","122",100,1
"SARIFGARH","436",100,1
"SARIKAMES","163",100,1
"SARINSK","160",100,1
"SARITSCHNE OBLAST","166",100,1
"SARIZ","163",100,1
"SARJA KOMMUNISMA","160",100,1
"SARKAND","444",100,1
"SARKAYA","163",100,1
"SARKHEPARSA","423",100,1
"SARLI","163",100,1
"SARMASU","154",100,1
"SARMIN","475",100,1
"SARNO","137",100,1
"SARONA","287",100,1
"SAROPA","125",100,1
"SARPOL","423",100,1
"SARPOL ZAHAB","439",100,1
"SARPUCA","163",100,1
"SARQAB","475",100,1
"SARREBOURG","154",100,1
"SARREGUEMINES","129",100,1
"SARSANG","438",100,1
"SARSANK","438",100,1
"SARSINK","438",100,1
"SARTONK ARMENIA","422",100,1
"SARUHANLI","163",100,1
"SARULESTI","154",100,1
"SARY-AGATSCH","444",100,1
"SARYAGATSCH","444",100,1
"SARYBALYK","160",100,1
"SAS","130",100,1
"SAS VAN GENT","148",100,1
"SASA","475",100,1
"SASON","163",100,1
"SASSARI","137",100,1
"SASSIW","166",100,1
"SASSOWSKJE","160",100,1
"SAT. BACESTI JUD. VASLUI","154",100,1
"SAT. CIUMBRUD JUD. ALBA","154",100,1
"SAT. CRACIUNESTRI JUD. MURES","154",100,1
"SAT. DRACSENEI JUD. TELEORMAN","154",100,1
"SAT. MALTEZI JUD. IALOMI","154",100,1
"SAT. MARGARITESTIJUD. OLT","154",100,1
"SAT. NICULITEL","154",100,1
"SAT. ORMENIS","154",100,1
"SAT. PUCHENII MOSNENI JUD. PRAHOVA","154",100,1
"SAT. ROTUNDA","154",100,1
"SAT. SLOBOZIA BRADULUI","154",100,1
"SAT. TURULUNG","154",100,1
"SAT. TUTOVA","154",100,1
"SAT. VIISOARA JUD. BIHOR","154",100,1
"SAT.-SERCAIA JUD. BRASOV","154",100,1
"SAT.BARAI","154",100,1
"SAT.COLIBASIJUD.ARGES","154",100,1
"SATFOURA","285",100,1
"SATI","163",100,1
"SATIKOY","163",100,1
"SATIKOYU","163",100,1
"SATKA","166",100,1
"SATOBOLSK","444",100,1
"SATORALJAUHELY","165",100,1
"SATORALLAJAUJHELY","165",100,1
"SATOURA","436",100,1
"SATPAJEW","444",100,1
"SATSCHEPYLIWKA","166",100,1
"SATSCHNOJE","444",100,1
"SATU-MARE","154",100,1
"SATUK","163",100,1
"SATUK (TURKEI","163",100,1
"SAUDI","475",100,1
"SAUDI ARABIA","225",100,1
"SAUERLAND","163",100,1
"SAULT STE MARIE","348",100,1
"SAUSAT","163",100,1
"SAVA GISAGARA","265",100,1
"SAVALOU","229",100,1
"SAVASTEPE AKPINAR","163",100,1
"SAVEH","439",100,1
"SAVIN BOR","132",100,1
"SAVIRSIN","154",100,1
"SAVONA","137",100,1
"SAVORIV","166",100,1
"SAWAI MADHOPUR","436",100,1
"SAWETINOJE","160",100,1
"SAWINA","160",100,1
"SAWWUSCHKA","444",100,1
"SAYADA","285",100,1
"SAYDA ZAINAB","475",100,1
"SAYDA ZAYNAB","475",100,1
"SAYIDA ZAYNAB","475",100,1
"SAYYIDAH ZAYNAB","475",100,1
"SBAINA","475",100,1
"SBATA","252",100,1
"SBEHAN","475",100,1
"SBEITLA","285",100,1
"SBENEH KOUBRA","475",100,1
"SBIKHA","285",100,1
"SBOR","125",100,1
"SBOYA","252",100,1
"SCANDIANO","137",100,1
"SCAPATI","137",100,1
"SCEY-S SAONE","129",100,1
"SCG","144",100,1
"SCG SUHAREKE","131",100,1
"SCHACHAN","444",100,1
"SCHACHRISABS","166",100,1
"SCHACHTI","160",100,1
"SCHACHTINSK","444",100,1
"SCHACHTY","160",100,1
"SCHAESBERG","148",100,1
"SCHAGEN","148",100,1
"SCHAICHAN","438",100,1
"SCHAKANAU","152",100,1
"SCHALI","160",100,1
"SCHAMAL","438",100,1
"SCHAMIRAN","422",100,1
"SCHAMSKIN","475",100,1
"SCHANGATAS","444",100,1
"SCHANSUGIROW","444",100,1
"SCHANTOBE","160",100,1
"SCHANURFA","163",100,1
"SCHAPETIWKA","166",100,1
"SCHARBAKTY","444",100,1
"SCHARKIA","287",100,1
"SCHARLEY PIEKAR","152",100,1
"SCHEBEKINO","166",100,1
"SCHECHAN","438",100,1
"SCHECK IBRAHIM","475",100,1
"SCHEEKAN","438",100,1
"SCHEIA","154",100,1
"SCHEICHLALAWABSI","475",100,1
"SCHEIKHAN","438",100,1
"SCHEKH","475",100,1
"SCHELABINSK","166",100,1
"SCHEMINOWKA","444",100,1
"SCHEMLAN","451",100,1
"SCHENGAL","438",100,1
"SCHEPETIWKA","166",100,1
"SCHERPENZEEL","148",100,1
"SCHERTENDORF","152",100,1
"SCHETYKUL","166",100,1
"SCHEWAKIE","423",100,1
"SCHEWCHENHO","444",100,1
"SCHIEKAN","438",100,1
"SCHIGAJEWO","160",100,1
"SCHIKHAN","438",100,1
"SCHIKHAN NINVA","438",100,1
"SCHILDBERG","152",100,1
"SCHILLING","444",100,1
"SCHILTIGHEIM","154",100,1
"SCHIRNOWSK","160",100,1
"SCHIROKIJ JAR","160",100,1
"SCHISCHENKA","444",100,1
"SCHLAWE","152",100,1
"SCHLESIENGRUBE","152",100,1
"SCHLIEREN","224",100,1
"SCHLITTERS","151",100,1
"SCHLOCHAU","152",100,1
"SCHMERYNKA","166",100,1
"SCHMIEDEBERG","152",100,1
"SCHOLYMBET","444",100,1
"SCHONWIESE","152",100,1
"SCHORROD","423",100,1
"SCHORTANDY","444",100,1
"SCHOSTKA","166",100,1
"SCHPAKOWSKOJE","160",100,1
"SCHTSCHERBAKI","160",100,1
"SCHTSCHORSIVKA","166",100,1
"SCHUBARKUL","444",100,1
"SCHUMEN","125",100,1
"SCHUNKURKUL","160",100,1
"SCHURIGINO","160",100,1
"SCHUTSCHINSK","444",100,1
"SCHWAB","160",100,1
"SCHWABISCH-HALL","170",100,1
"SCHWAZ","151",100,1
"SCHWEDT NAD ODRA","152",100,1
"SCHWEIDNITZ","152",100,1
"SCHWIEBEN","152",100,1
"SCHYDOMYR","166",100,1
"SCHYTNI HORY","166",100,1
"SCHYTOMIR","166",100,1
"SCHYTOMYR OBLAST","166",100,1
"SCITOVO","130",100,1
"SCORNICESTI","154",100,1
"SCUMPIA","154",100,1
"SE","327",100,1
"SE-BRAGANCA","153",100,1
"SEATTLE","368",100,1
"SEBAA AIYOUN","252",100,1
"SEBAA ROUADI","252",100,1
"SEBASTOPOL","166",100,1
"SEBECEVO","170",100,1
"SEBHA","248",100,1
"SEBINKARAHISAR","163",100,1
"SEC. 7","154",100,1
"SEC. 8","154",100,1
"SEC.8 MUN. BUCURESTI","154",100,1
"SECEAVA","154",100,1
"SECIGNANO DEGLI ALBURNI","137",100,1
"SECU","154",100,1
"SECUIESC","154",100,1
"SECUNDERABAD","436",100,1
"SEDANZEB","475",100,1
"SEDEFCHE","125",100,1
"SEELMANN","444",100,1
"SEFERI","122",100,1
"SEFROU","252",100,1
"SEFWI ASAFO","148",100,1
"SEGANGAN","252",100,1
"SEGANGAN NADOR","252",100,1
"SEGARACEA","154",100,1
"SEGORBE","161",100,1
"SEGUELA","251",100,1
"SEGURA DE LEON","161",100,1
"SEHICI","122",100,1
"SEHITKAMAL","163",100,1
"SEHNIGAR","163",100,1
"SEHOVICI","170",100,1
"SEIA","153",100,1
"SEIBERSDORF","152",100,1
"SEIMENI","154",100,1
"SEIN SHAMALI","475",100,1
"SEJNY","152",100,1
"SEKOWO","152",100,1
"SEKRETAROVKA","154",100,1
"SEKTOR 1","154",100,1
"SEKY EDUMASI","238",100,1
"SELAC","150",100,1
"SELAHDIN SAMERA","438",100,1
"SELAHIYE","163",100,1
"SELANE","121",100,1
"SELCUKLU","163",100,1
"SELDUAN","252",100,1
"SELEKAN","163",100,1
"SELEMET","154",100,1
"SELENDI","163",100,1
"SELENODOLSK","166",100,1
"SELENOKUMSK","160",100,1
"SELENOPOLIE","160",100,1
"SELENYJ HAJ","166",100,1
"SELEREK","163",100,1
"SELETA","444",100,1
"SELETT","460",100,1
"SELIMIYE","163",100,1
"SELJENOWKA","444",100,1
"SELJONI","444",100,1
"SELJUBLJE","122",100,1
"SELO","170",100,1
"SELO LJUBETSCHANE","160",100,1
"SELTE","121",100,1
"SEMAL DUHOK","438",100,1
"SEMALKA","475",100,1
"SEMARANG","437",100,1
"SEMENIVKA","166",100,1
"SEMENOVKA","166",100,1
"SEMIOSERNOJE","444",100,1
"SEMIOSJONRNOJE","444",100,1
"SEMIPOLATINSK","160",100,1
"SEMJCI","425",100,1
"SEMNAN","439",100,1
"SEMOJNOWKA","444",100,1
"SEN-DENI","125",100,1
"SENA AYUDHAYA","476",100,1
"SENADA","252",100,1
"SENAFE","224",100,1
"SENATURA","153",100,1
"SENICA","170",100,1
"SENIKOS","137",100,1
"SENJAQ SAADOUN","475",100,1
"SENJAR NINAWA","438",100,1
"SENKERLY","475",100,1
"SENOVGRAD","125",100,1
"SENUN","438",100,1
"SEOLUANE","252",100,1
"SEONA","122",100,1
"SEOSAN","467",100,1
